"","site_id","egforest","decforest","mixforest","woodland","lowshrub","tallshrub","openshrub","tundra","tussock","sparseveg","fen","bog","littoral","barren","water","site_id","raw_elev"
"505","COUN_C3_T14_6",0,0,0,0.00244897959183673,0.00244897959183673,0.188571428571429,0.00326530612244898,0.591836734693878,0.0383673469387755,0.0375510204081633,0,0,0,0.135510204081633,0,"COUN_C3_T14_6",124.843170166016
"506","COUN_C3_T14_9",0.00326530612244898,0,0.0302040816326531,0.0253061224489796,0.00244897959183673,0.253877551020408,0.0269387755102041,0.543673469387755,0.0351020408163265,0.0261224489795918,0.0285714285714286,0,0,0.0244897959183673,0,"COUN_C3_T14_9",164.695373535156
"507","COUN_C3_T14_12",0.00326530612244898,0,0.0302040816326531,0.0253061224489796,0.00244897959183673,0.253877551020408,0.0269387755102041,0.543673469387755,0.0351020408163265,0.0261224489795918,0.0285714285714286,0,0,0.0244897959183673,0,"COUN_C3_T14_12",164.695373535156
"508","COUN_C3_T14_13",0.0146938775510204,0.00163265306122449,0.0359183673469388,0.0261224489795918,0.0236734693877551,0.515918367346939,0.0497959183673469,0.212244897959184,0.036734693877551,0.033469387755102,0.0187755102040816,0,0.00244897959183673,0.0179591836734694,0.0106122448979592,"COUN_C3_T14_13",62.0732269287109
"509","COUN_C3_T14_2",0,0,0,0,0.00326530612244898,0.000816326530612245,0,0.65469387755102,0,0.19265306122449,0,0,0,0.148571428571429,0,"COUN_C3_T14_2",158.036544799805
"510","COUN_C3_T14_3",0.0179591836734694,0,0.0212244897959184,0.0179591836734694,0.0661224489795918,0.106938775510204,0,0.657142857142857,0.000816326530612245,0.00653061224489796,0.0538775510204082,0,0.0146938775510204,0.0285714285714286,0.00816326530612245,"COUN_C3_T14_3",126.05615234375
"511","COUN_C3_T14_5",0.0122448979591837,0,0.00571428571428571,0.000816326530612245,0.0751020408163265,0.164897959183673,0.00489795918367347,0.602448979591837,0.00571428571428571,0.0146938775510204,0.0277551020408163,0,0.00489795918367347,0.0604081632653061,0.0204081632653061,"COUN_C3_T14_5",148.312759399414
"512","KOUG_K4_T28_5",0.00408163265306122,0.0383673469387755,0.0179591836734694,0.0114285714285714,0.0236734693877551,0.757551020408163,0.00163265306122449,0.0718367346938776,0.00408163265306122,0.00816326530612245,0.043265306122449,0,0,0.0155102040816327,0.00244897959183673,"KOUG_K4_T28_5",151.368865966797
"513","KOUG_K4_T28_4",0.00163265306122449,0,0.00326530612244898,0,0.0702040816326531,0.083265306122449,0.00244897959183673,0.646530612244898,0.00979591836734694,0.0914285714285714,0.00489795918367347,0,0,0.086530612244898,0,"KOUG_K4_T28_4",290.036987304688
"514","KOUG_K4_T28_8",0.00163265306122449,0,0.00326530612244898,0,0.0702040816326531,0.083265306122449,0.00244897959183673,0.646530612244898,0.00979591836734694,0.0914285714285714,0.00489795918367347,0,0,0.086530612244898,0,"KOUG_K4_T28_8",290.036987304688
"515","KOUG_K4_T28_11",0,0.0253061224489796,0.0293877551020408,0.00571428571428571,0.0122448979591837,0.794285714285714,0,0.125714285714286,0.00408163265306122,0,0.00326530612244898,0,0,0,0,"KOUG_K4_T28_11",155.178375244141
"516","KOUG_K4_T28_9",0.00408163265306122,0,0.0195918367346939,0.0293877551020408,0.0220408163265306,0.769795918367347,0.000816326530612245,0.0979591836734694,0.00489795918367347,0.0073469387755102,0.0408163265306122,0,0,0.00326530612244898,0,"KOUG_K4_T28_9",140.922637939453
"517","KOUG_K4_T17_18",0.00897959183673469,0,0.0269387755102041,0.00408163265306122,0.177142857142857,0.373061224489796,0.00244897959183673,0.204897959183673,0.133061224489796,0.0416326530612245,0.0212244897959184,0,0,0.00653061224489796,0,"KOUG_K4_T17_18",146.598983764648
"518","KOUG_K4_T17_14",0,0,0.00653061224489796,0.00326530612244898,0.036734693877551,0.368979591836735,0.0130612244897959,0.344489795918367,0.211428571428571,0.00326530612244898,0.0106122448979592,0,0,0.00163265306122449,0,"KOUG_K4_T17_14",153.941223144531
"519","KOUG_K4_T17_11",0.00571428571428571,0,0.0114285714285714,0.00653061224489796,0.0718367346938776,0.808979591836735,0,0.0457142857142857,0.0359183673469388,0.00244897959183673,0.0114285714285714,0,0,0,0,"KOUG_K4_T17_11",166.70133972168
"520","KOUG_K4_T17_8",0,0,0,0,0.0897959183673469,0.804897959183673,0.00244897959183673,0.0718367346938776,0.0310204081632653,0,0,0,0,0,0,"KOUG_K4_T17_8",213.859527587891
"521","KOUG_K4_T17_6",0.00326530612244898,0,0,0.0277551020408163,0.0408163265306122,0.0685714285714286,0.0106122448979592,0.388571428571429,0.0489795918367347,0.199183673469388,0.00816326530612245,0,0,0.204081632653061,0,"KOUG_K4_T17_6",410.351348876953
"522","KOUG_K4_T17_4",0,0,0,0,0.0514285714285714,0.230204081632653,0.00653061224489796,0.575510204081633,0.115102040816327,0.0130612244897959,0.00326530612244898,0,0,0.00489795918367347,0,"KOUG_K4_T17_4",249.192153930664
"523","KOUG_K4_T17_5",0.00163265306122449,0,0,0.00244897959183673,0.0889795918367347,0.187755102040816,0.00489795918367347,0.453061224489796,0.0342857142857143,0.102040816326531,0.0155102040816327,0,0,0.109387755102041,0,"KOUG_K4_T17_5",363.405944824219
"524","KOUG_K4_T17_10",0.0130612244897959,0,0.0742857142857143,0.155918367346939,0.00163265306122449,0.64,0.000816326530612245,0.00571428571428571,0.00489795918367347,0,0.00326530612244898,0,0,0.100408163265306,0,"KOUG_K4_T17_10",228.293792724609
"525","KOUG_K4_T17_13",0.00816326530612245,0,0.0106122448979592,0.00489795918367347,0.0318367346938776,0.389387755102041,0.0897959183673469,0.212244897959184,0.15265306122449,0.000816326530612245,0.00979591836734694,0,0.000816326530612245,0.0204081632653061,0.0685714285714286,"KOUG_K4_T17_13",151.182968139648
"526","KOUG_K4_T17_17",0.0261224489795918,0.000816326530612245,0.104489795918367,0.0138775510204082,0.0236734693877551,0.59265306122449,0,0.111836734693878,0.0579591836734694,0.00326530612244898,0.0555102040816327,0,0.00571428571428571,0.00408163265306122,0,"KOUG_K4_T17_17",141.03010559082
"527","TELL_T4_T11_16",0,0,0,0,0.120816326530612,0,0,0.868571428571429,0.00489795918367347,0.00408163265306122,0,0,0,0.00163265306122449,0,"TELL_T4_T11_16",141.940841674805
"528","TELL_T4_T11_21",0,0,0,0,0.22530612244898,0.00163265306122449,0,0.750204081632653,0.00653061224489796,0.0163265306122449,0,0,0,0,0,"TELL_T4_T11_21",156.668914794922
"529","TELL_T4_T11_25",0,0,0,0,0.108571428571429,0,0,0.855510204081633,0.0342857142857143,0.00163265306122449,0,0,0,0,0,"TELL_T4_T11_25",168.720764160156
"530","TELL_T4_T11_30",0,0,0,0,0.0840816326530612,0.00489795918367347,0,0.90530612244898,0.00571428571428571,0,0,0,0,0,0,"TELL_T4_T11_30",190.793609619141
"531","TELL_T4_T11_33",0,0,0,0,0.188571428571429,0.0310204081632653,0,0.776326530612245,0.00408163265306122,0,0,0,0,0,0,"TELL_T4_T11_33",197.453369140625
"532","TELL_T4_T11_32",0,0,0,0,0.154285714285714,0.033469387755102,0,0.790204081632653,0.0220408163265306,0,0,0,0,0,0,"TELL_T4_T11_32",202.050445556641
"533","TELL_T4_T11_28",0,0,0,0,0.117551020408163,0.0187755102040816,0,0.813877551020408,0.0497959183673469,0,0,0,0,0,0,"TELL_T4_T11_28",154.231918334961
"534","TELL_T4_T11_23",0,0,0,0,0.120816326530612,0.00326530612244898,0,0.860408163265306,0.00489795918367347,0.0106122448979592,0,0,0,0,0,"TELL_T4_T11_23",158.256744384766
"535","TELL_T4_T11_19",0.0163265306122449,0,0,0,0.0979591836734694,0.00653061224489796,0.00408163265306122,0.773877551020408,0.0163265306122449,0.00163265306122449,0.00571428571428571,0,0.0130612244897959,0.00653061224489796,0.0579591836734694,"TELL_T4_T11_19",158.601333618164
"536","TELL_T4_T11_14",0.0114285714285714,0,0,0,0.156734693877551,0.0204081632653061,0.00571428571428571,0.768979591836735,0.00326530612244898,0.0253061224489796,0.00489795918367347,0,0.00326530612244898,0,0,"TELL_T4_T11_14",151.282852172852
"537","TELL_T4_T11_9",0.00816326530612245,0,0,0,0.218775510204082,0.00408163265306122,0.00326530612244898,0.740408163265306,0.0114285714285714,0.00816326530612245,0.00244897959183673,0,0.00163265306122449,0.00163265306122449,0,"TELL_T4_T11_9",149.192321777344
"538","TELL_T4_T11_4",0,0,0,0,0.199183673469388,0.00408163265306122,0,0.723265306122449,0.0653061224489796,0.00244897959183673,0.00489795918367347,0,0,0.000816326530612245,0,"TELL_T4_T11_4",147.829330444336
"539","TELL_T4_T11_10",0,0,0,0,0.143673469387755,0.0342857142857143,0,0.788571428571429,0.0106122448979592,0.0114285714285714,0.0073469387755102,0,0,0.00408163265306122,0,"TELL_T4_T11_10",143.037734985352
"540","KOUG_K4_T28_15",0,0.00897959183673469,0.00326530612244898,0,0,0.279183673469388,0,0.688979591836735,0,0.0171428571428571,0,0,0,0.00244897959183673,0,"KOUG_K4_T28_15",220.262512207031
"541","KOUG_K4_T28_14",0.000816326530612245,0.0195918367346939,0.00163265306122449,0,0.00408163265306122,0.124897959183673,0.00489795918367347,0.771428571428571,0.00244897959183673,0.0685714285714286,0.00163265306122449,0,0,0,0,"KOUG_K4_T28_14",247.825820922852
"542","KOUG_K4_T28_18",0,0,0,0,0.0228571428571429,0.132244897959184,0,0.76734693877551,0.0195918367346939,0.0579591836734694,0,0,0,0,0,"KOUG_K4_T28_18",331.772888183594
"543","KOUG_K4_T28_20",0,0,0,0,0.0228571428571429,0.132244897959184,0,0.76734693877551,0.0195918367346939,0.0579591836734694,0,0,0,0,0,"KOUG_K4_T28_20",331.772888183594
"544","KOUG_K4_T28_21",0.00408163265306122,0,0.0285714285714286,0.111020408163265,0.0383673469387755,0.0122448979591837,0.00653061224489796,0.278367346938776,0.0138775510204082,0.301224489795918,0,0,0,0.205714285714286,0,"KOUG_K4_T28_21",490.377685546875
"545","KOUG_K4_T28_19",0.00653061224489796,0,0.00408163265306122,0.0163265306122449,0.0440816326530612,0.0293877551020408,0.00489795918367347,0.596734693877551,0.0106122448979592,0.168163265306122,0.0073469387755102,0,0,0.111836734693878,0,"KOUG_K4_T28_19",482.236785888672
"546","KOUG_K4_T28_17",0.00163265306122449,0.000816326530612245,0.0489795918367347,0.0685714285714286,0.0114285714285714,0.303673469387755,0.00816326530612245,0.477551020408163,0.0244897959183673,0.0155102040816327,0.00489795918367347,0,0,0.0342857142857143,0,"KOUG_K4_T28_17",336.3623046875
"547","KOUG_K4_T28_13",0.00163265306122449,0.000816326530612245,0.0489795918367347,0.0685714285714286,0.0114285714285714,0.303673469387755,0.00816326530612245,0.477551020408163,0.0244897959183673,0.0155102040816327,0.00489795918367347,0,0,0.0342857142857143,0,"KOUG_K4_T28_13",336.3623046875
"548","TELL_T4_T14_25",0,0,0,0,0.0342857142857143,0.142040816326531,0,0.608979591836735,0.211428571428571,0.00326530612244898,0,0,0,0,0,"TELL_T4_T14_25",224.668334960938
"549","TELL_T4_T14_30",0,0,0,0,0.0342857142857143,0.142040816326531,0,0.608979591836735,0.211428571428571,0.00326530612244898,0,0,0,0,0,"TELL_T4_T14_30",224.668334960938
"550","TELL_T4_T14_29",0,0,0,0,0.0946938775510204,0.00163265306122449,0,0.68,0.0840816326530612,0.133877551020408,0,0,0,0.00571428571428571,0,"TELL_T4_T14_29",200.236190795898
"551","TELL_T4_T14_23",0,0,0,0,0.0375510204081633,0.0146938775510204,0,0.935510204081633,0.00163265306122449,0.0106122448979592,0,0,0,0,0,"TELL_T4_T14_23",103.807586669922
"552","TELL_T4_T14_18",0,0,0,0,0.0693877551020408,0.0661224489795918,0,0.864489795918367,0,0,0,0,0,0,0,"TELL_T4_T14_18",60.8357582092285
"553","TELL_T4_T14_19",0,0,0,0,0.0261224489795918,0.00571428571428571,0,0.951020408163265,0.0171428571428571,0,0,0,0,0,0,"TELL_T4_T14_19",166.722717285156
"554","TELL_T4_T14_2",0,0,0,0,0.150204081632653,0.046530612244898,0,0.439183673469388,0.00653061224489796,0.258775510204082,0,0,0,0.0987755102040816,0,"TELL_T4_T14_2",196.168441772461
"555","TELL_T4_T14_5",0,0,0,0,0.0726530612244898,0.281632653061224,0,0.48734693877551,0.00408163265306122,0.10530612244898,0,0,0,0.0489795918367347,0,"TELL_T4_T14_5",226.302474975586
"556","TELL_T4_T14_7",0,0,0.00244897959183673,0,0.0236734693877551,0.0375510204081633,0.00653061224489796,0.199183673469388,0.00326530612244898,0.43265306122449,0.00816326530612245,0,0,0.286530612244898,0,"TELL_T4_T14_7",229.341110229492
"557","TELL_T4_T14_8",0,0,0,0,0.140408163265306,0.240816326530612,0.000816326530612245,0.433469387755102,0.00979591836734694,0.102040816326531,0.00244897959183673,0,0,0.0702040816326531,0,"TELL_T4_T14_8",224.726593017578
"558","TELL_T4_T14_3",0,0,0.00326530612244898,0,0.0612244897959184,0.484897959183673,0,0.413061224489796,0.0359183673469388,0.00163265306122449,0,0,0,0,0,"TELL_T4_T14_3",153.526779174805
"559","KOUG_K3_T17_1",0,0,0.00979591836734694,0.000816326530612245,0.234285714285714,0.182040816326531,0.00326530612244898,0.440816326530612,0.0228571428571429,0.073469387755102,0.00897959183673469,0,0,0.0236734693877551,0,"KOUG_K3_T17_1",160.164810180664
"560","KOUG_K3_T17_2",0.0122448979591837,0,0,0,0.100408163265306,0.0359183673469388,0.00571428571428571,0.52734693877551,0.142040816326531,0.0318367346938776,0.00816326530612245,0,0.00571428571428571,0.0138775510204082,0.116734693877551,"KOUG_K3_T17_2",153.547241210938
"561","KOUG_K3_T17_5",0,0,0,0,0.155102040816327,0.310204081632653,0,0.515102040816326,0.0073469387755102,0.0122448979591837,0,0,0,0,0,"KOUG_K3_T17_5",190.189147949219
"562","KOUG_K3_T17_8",0,0,0.00163265306122449,0,0.0538775510204082,0.0416326530612245,0,0.709387755102041,0.0457142857142857,0.146938775510204,0.000816326530612245,0,0,0,0,"KOUG_K3_T17_8",310.392486572266
"563","KOUG_K3_T17_11",0,0,0,0,0.0171428571428571,0.00489795918367347,0,0.198367346938776,0.00816326530612245,0.523265306122449,0,0,0,0.248163265306122,0,"KOUG_K3_T17_11",NA
"564","KOUG_K3_T17_18",0,0,0.000816326530612245,0.00489795918367347,0.033469387755102,0.0497959183673469,0.00163265306122449,0.36,0.0269387755102041,0.325714285714286,0,0,0,0.196734693877551,0,"KOUG_K3_T17_18",NA
"565","KOUG_K3_T17_17",0,0,0,0,0.115102040816327,0.00163265306122449,0,0.497142857142857,0.0383673469387755,0.213877551020408,0,0,0,0.133877551020408,0,"KOUG_K3_T17_17",493.452392578125
"566","KOUG_K3_T17_13",0,0.00408163265306122,0.00408163265306122,0,0.0563265306122449,0.195102040816327,0.00163265306122449,0.707755102040816,0.0146938775510204,0.0163265306122449,0,0,0,0,0,"KOUG_K3_T17_13",318.714965820312
"567","KOUG_K3_T17_12",0,0,0,0,0.0106122448979592,0.0310204081632653,0,0.802448979591837,0.00163265306122449,0.154285714285714,0,0,0,0,0,"KOUG_K3_T17_12",309.969573974609
"568","KOUG_K3_T17_9",0,0.0220408163265306,0,0,0.00408163265306122,0.33469387755102,0,0.630204081632653,0.00653061224489796,0,0,0,0,0.00244897959183673,0,"KOUG_K3_T17_9",240.722549438477
"569","KOUG_K3_T17_6",0,0.00163265306122449,0,0,0.0269387755102041,0.0889795918367347,0,0.853877551020408,0,0.0277551020408163,0,0,0,0.000816326530612245,0,"KOUG_K3_T17_6",320.825805664062
"570","KOUG_K3_T17_4",0.000816326530612245,0.00653061224489796,0.00244897959183673,0,0.0538775510204082,0.587755102040816,0.00244897959183673,0.298775510204082,0.0244897959183673,0.0114285714285714,0.00326530612244898,0,0,0.00816326530612245,0,"KOUG_K3_T17_4",168.513412475586
"571","COUN_C5_T14_28",0,0,0,0,0.137142857142857,0.622040816326531,0.0775510204081633,0.0775510204081633,0.0530612244897959,0,0.0326530612244898,0,0,0,0,"COUN_C5_T14_28",57.8465003967285
"572","COUN_C5_T14_26",0.00244897959183673,0,0,0.00653061224489796,0.0506122448979592,0.228571428571429,0.235102040816327,0.351836734693878,0.0302040816326531,0.0424489795918367,0.0506122448979592,0,0,0.00163265306122449,0,"COUN_C5_T14_26",113.570495605469
"573","COUN_C5_T14_29",0.00244897959183673,0,0,0.00653061224489796,0.0506122448979592,0.228571428571429,0.235102040816327,0.351836734693878,0.0302040816326531,0.0424489795918367,0.0506122448979592,0,0,0.00163265306122449,0,"COUN_C5_T14_29",113.570495605469
"574","COUN_C5_T14_27",0.0506122448979592,0,0,0.0571428571428571,0.0326530612244898,0.146938775510204,0.269387755102041,0.244081632653061,0.033469387755102,0.0351020408163265,0.130612244897959,0,0,0,0,"COUN_C5_T14_27",173.251434326172
"575","COUN_C5_T14_19",0,0,0,0,0.180408163265306,0.379591836734694,0,0.303673469387755,0.0318367346938776,0.0808163265306122,0,0,0,0.0236734693877551,0,"COUN_C5_T14_19",147.628112792969
"576","COUN_C5_T14_15",0,0,0,0,0.180408163265306,0.379591836734694,0,0.303673469387755,0.0318367346938776,0.0808163265306122,0,0,0,0.0236734693877551,0,"COUN_C5_T14_15",147.628112792969
"577","COUN_C5_T14_10",0,0.00571428571428571,0,0,0.0179591836734694,0.61469387755102,0,0.342857142857143,0.0187755102040816,0,0,0,0,0,0,"COUN_C5_T14_10",110.733306884766
"578","COUN_C5_T14_14",0,0,0,0,0.0424489795918367,0.177959183673469,0,0.659591836734694,0.0726530612244898,0.04,0,0,0,0.0073469387755102,0,"COUN_C5_T14_14",157.188598632812
"579","COUN_C5_T14_18",0,0,0,0,0.0563265306122449,0.453061224489796,0,0.324897959183673,0.0220408163265306,0.107755102040816,0.00326530612244898,0,0,0.0326530612244898,0,"COUN_C5_T14_18",106.551452636719
"580","COUN_C5_T14_22",0,0,0.00163265306122449,0,0.0628571428571429,0.646530612244898,0.00326530612244898,0.231020408163265,0.0424489795918367,0.00979591836734694,0.00244897959183673,0,0,0,0,"COUN_C5_T14_22",61.6530609130859
"581","COUN_C5_T14_25",0,0,0.00163265306122449,0,0.0628571428571429,0.646530612244898,0.00326530612244898,0.231020408163265,0.0424489795918367,0.00979591836734694,0.00244897959183673,0,0,0,0,"COUN_C5_T14_25",61.6530609130859
"582","TELL_T3_T19_16",0,0,0,0,0.219591836734694,0.00979591836734694,0,0.722448979591837,0.00489795918367347,0.0220408163265306,0,0,0,0.0212244897959184,0,"TELL_T3_T19_16",136.182418823242
"583","TELL_T3_T19_15",0,0,0,0,0.173061224489796,0,0,0.714285714285714,0.0726530612244898,0.04,0,0,0,0,0,"TELL_T3_T19_15",180.144058227539
"584","TELL_T3_T19_14",0.00326530612244898,0,0,0,0.139591836734694,0.00163265306122449,0,0.830204081632653,0.0130612244897959,0.00326530612244898,0,0,0.00163265306122449,0.00653061224489796,0.000816326530612245,"TELL_T3_T19_14",128.488967895508
"585","TELL_T3_T19_11",0.00489795918367347,0,0,0,0.158367346938776,0.0138775510204082,0,0.762448979591837,0.00408163265306122,0.0204081632653061,0.0187755102040816,0,0,0.0171428571428571,0,"TELL_T3_T19_11",129.367752075195
"586","TELL_T3_T19_8",0,0,0,0,0.0579591836734694,0,0,0.937142857142857,0.00326530612244898,0.00163265306122449,0,0,0,0,0,"TELL_T3_T19_8",138.630630493164
"587","TELL_T3_T19_10",0,0,0,0,0.0457142857142857,0,0,0.902040816326531,0.0416326530612245,0.0106122448979592,0,0,0,0,0,"TELL_T3_T19_10",174.287780761719
"588","TELL_T3_T19_13",0,0,0,0,0.0489795918367347,0,0,0.942857142857143,0.00816326530612245,0,0,0,0,0,0,"TELL_T3_T19_13",159.452728271484
"589","TELL_T3_T19_17",0,0,0,0,0.126530612244898,0,0,0.691428571428571,0.00816326530612245,0.0628571428571429,0,0,0,0.111020408163265,0,"TELL_T3_T19_17",137.694625854492
"590","TELL_T3_T19_20",0,0,0,0,0.086530612244898,0,0,0.867755102040816,0.0146938775510204,0.0310204081632653,0,0,0,0,0,"TELL_T3_T19_20",151.229797363281
"591","TELL_T3_T19_18",0.00163265306122449,0,0,0.000816326530612245,0.0946938775510204,0.00163265306122449,0.000816326530612245,0.469387755102041,0.0318367346938776,0.243265306122449,0,0,0,0.151020408163265,0.00489795918367347,"TELL_T3_T19_18",103.969367980957
"592","TELL_T3_T19_21",0,0,0,0,0.0718367346938776,0.00163265306122449,0,0.893061224489796,0.0326530612244898,0.000816326530612245,0,0,0,0,0,"TELL_T3_T19_21",123.160102844238
"593","TELL_T3_T19_23",0,0,0,0,0.086530612244898,0,0,0.867755102040816,0.0146938775510204,0.0310204081632653,0,0,0,0,0,"TELL_T3_T19_23",151.229797363281
"594","KOUG_K2_T2_2",0.00653061224489796,0.00489795918367347,0.00897959183673469,0.033469387755102,0.0383673469387755,0.30530612244898,0.00326530612244898,0.177959183673469,0.00816326530612245,0.04,0.0693877551020408,0,0.0685714285714286,0.132244897959184,0.102857142857143,"KOUG_K2_T2_2",43.4526863098145
"595","KOUG_K2_T2_6",0.00571428571428571,0,0,0.00163265306122449,0.0302040816326531,0.11265306122449,0.00326530612244898,0.444081632653061,0.346122448979592,0.0146938775510204,0.0293877551020408,0,0.00408163265306122,0.00653061224489796,0.00163265306122449,"KOUG_K2_T2_6",56.8827209472656
"596","KOUG_K2_T2_3",0.00326530612244898,0,0,0,0.0318367346938776,0,0,0.76,0.125714285714286,0.073469387755102,0.00244897959183673,0,0.00244897959183673,0,0.000816326530612245,"KOUG_K2_T2_3",65.5871200561523
"597","KOUG_K2_T2_7",0,0,0,0,0.00163265306122449,0,0,0.735510204081633,0.261224489795918,0.00163265306122449,0,0,0,0,0,"KOUG_K2_T2_7",59.4539070129395
"598","KOUG_K2_T2_4",0,0,0,0,0.0391836734693878,0.0840816326530612,0,0.730612244897959,0.115918367346939,0.0302040816326531,0,0,0,0,0,"KOUG_K2_T2_4",61.134147644043
"599","KOUG_K2_T2_8",0,0,0,0,0.128979591836735,0.00816326530612245,0,0.601632653061224,0.231020408163265,0.0212244897959184,0,0,0,0.00897959183673469,0,"KOUG_K2_T2_8",48.6116027832031
"600","KOUG_K2_T2_11",0,0,0,0,0.108571428571429,0,0,0.701224489795918,0.160816326530612,0.0187755102040816,0,0,0,0.0106122448979592,0,"KOUG_K2_T2_11",50.2018051147461
"601","KOUG_K2_T2_14",0,0,0,0,0.144489795918367,0.00326530612244898,0.000816326530612245,0.636734693877551,0.190204081632653,0.0244897959183673,0,0,0,0,0,"KOUG_K2_T2_14",49.8164749145508
"602","KOUG_K2_T2_10",0,0,0.0073469387755102,0.0122448979591837,0.0293877551020408,0.286530612244898,0.00408163265306122,0.410612244897959,0.217959183673469,0,0.0302040816326531,0,0.00163265306122449,0,0,"KOUG_K2_T2_10",49.747859954834
"603","KOUG_K2_T2_13",0,0,0.0073469387755102,0.0122448979591837,0.0293877551020408,0.286530612244898,0.00408163265306122,0.410612244897959,0.217959183673469,0,0.0302040816326531,0,0.00163265306122449,0,0,"KOUG_K2_T2_13",49.747859954834
"604","KOUG_K2_T2_9",0.0236734693877551,0,0.0171428571428571,0.0424489795918367,0.0522448979591837,0.394285714285714,0.00163265306122449,0.160816326530612,0.00897959183673469,0.0220408163265306,0.137142857142857,0,0.0481632653061225,0.04,0.0514285714285714,"KOUG_K2_T2_9",38.4420852661133
"605","TELL_T5_T13_9",0,0.00326530612244898,0.0155102040816327,0,0.0106122448979592,0.346938775510204,0,0.555918367346939,0.0677551020408163,0,0,0,0,0,0,"TELL_T5_T13_9",172.07405090332
"606","TELL_T5_T13_13",0,0.00163265306122449,0.0122448979591837,0,0.0285714285714286,0.304489795918367,0.000816326530612245,0.531428571428571,0.0742857142857143,0.0391836734693878,0,0,0,0.0073469387755102,0,"TELL_T5_T13_13",138.478713989258
"607","TELL_T5_T13_17",0,0,0,0,0.0359183673469388,0.155918367346939,0,0.57469387755102,0.22530612244898,0.00816326530612245,0,0,0,0,0,"TELL_T5_T13_17",150.196670532227
"608","TELL_T5_T13_20",0,0,0,0,0.0212244897959184,0.403265306122449,0.0114285714285714,0.485714285714286,0.0546938775510204,0.0155102040816327,0.00816326530612245,0,0,0,0,"TELL_T5_T13_20",88.0906982421875
"609","TELL_T5_T13_18",0,0,0,0,0.0383673469387755,0.276734693877551,0.00408163265306122,0.449795918367347,0.226122448979592,0.00489795918367347,0,0,0,0,0,"TELL_T5_T13_18",130.57145690918
"610","TELL_T5_T13_15",0,0,0,0.00163265306122449,0.0604081632653061,0.155918367346939,0.00163265306122449,0.364081632653061,0.00816326530612245,0.309387755102041,0.00163265306122449,0,0,0.0971428571428571,0,"TELL_T5_T13_15",70.0335922241211
"611","TELL_T5_T13_11",0.000816326530612245,0,0.00326530612244898,0,0.0261224489795918,0.276734693877551,0.0220408163265306,0.507755102040816,0.157551020408163,0,0.00571428571428571,0,0,0,0,"TELL_T5_T13_11",142.275588989258
"612","TELL_T5_T13_8",0,0,0,0,0.0146938775510204,0.182040816326531,0,0.698775510204082,0.0155102040816327,0.08,0,0,0,0.00897959183673469,0,"TELL_T5_T13_8",110.954055786133
"613","TELL_T5_T13_5",0.00489795918367347,0,0,0,0.0408163265306122,0.204897959183673,0.00163265306122449,0.619591836734694,0.12,0.00163265306122449,0.00489795918367347,0,0,0.00163265306122449,0,"TELL_T5_T13_5",120.102951049805
"614","TELL_T5_T13_2",0,0,0,0,0.106122448979592,0.0791836734693878,0.0138775510204082,0.532244897959184,0.135510204081633,0.133061224489796,0,0,0,0,0,"TELL_T5_T13_2",248.210372924805
"615","TELL_T5_T13_1",0,0,0,0,0.153469387755102,0,0,0.383673469387755,0.0163265306122449,0.417959183673469,0,0,0,0.0285714285714286,0,"TELL_T5_T13_1",292.740478515625
"616","TELL_T5_T13_4",0,0,0,0,0.106122448979592,0.0791836734693878,0.0138775510204082,0.532244897959184,0.135510204081633,0.133061224489796,0,0,0,0,0,"TELL_T5_T13_4",248.210372924805
"617","TELL_T5_T13_6",0,0,0,0,0.0497959183673469,0.0130612244897959,0.08,0.36,0.0938775510204082,0.402448979591837,0,0,0,0.000816326530612245,0,"TELL_T5_T13_6",235.158218383789
"618","KOUG_K2_T22_20",0,0,0.0073469387755102,0.0204081632653061,0.0481632653061225,0.493877551020408,0.00163265306122449,0.231836734693878,0.142857142857143,0.0163265306122449,0.0179591836734694,0,0.0138775510204082,0.00244897959183673,0.00326530612244898,"KOUG_K2_T22_20",19.3943157196045
"619","KOUG_K2_T22_13",0.00163265306122449,0.00979591836734694,0.0383673469387755,0.0644897959183673,0.0122448979591837,0.577959183673469,0,0.0440816326530612,0.0138775510204082,0.0114285714285714,0.0783673469387755,0,0.0489795918367347,0.0302040816326531,0.0685714285714286,"KOUG_K2_T22_13",22.0421562194824
"620","KOUG_K2_T22_9",0,0.00326530612244898,0.0212244897959184,0.0179591836734694,0.0457142857142857,0.379591836734694,0,0.14530612244898,0.288979591836735,0.00571428571428571,0.0253061224489796,0,0.0261224489795918,0.0163265306122449,0.0244897959183673,"KOUG_K2_T22_9",34.0040893554688
"621","KOUG_K2_T22_6",0,0,0.0114285714285714,0.00571428571428571,0.0481632653061225,0.307755102040816,0.00244897959183673,0.524897959183673,0.0726530612244898,0.00816326530612245,0.0179591836734694,0,0,0.000816326530612245,0,"KOUG_K2_T22_6",34.7503929138184
"622","KOUG_K2_T22_4",0.00408163265306122,0,0,0,0.0824489795918367,0.0228571428571429,0,0.700408163265306,0.147755102040816,0.0351020408163265,0.0073469387755102,0,0,0,0,"KOUG_K2_T22_4",40.7145385742188
"623","KOUG_K2_T22_2",0,0,0,0,0.124897959183673,0.0253061224489796,0.00163265306122449,0.651428571428571,0.12,0.0702040816326531,0.00653061224489796,0,0,0,0,"KOUG_K2_T22_2",45.5903854370117
